"ID","Estadillo","Especie","PosEspIFN2","OcupaIFN2","EstadoIFN2","PosEspIFN3","OcupaIFN3","EstadoIFN3","EdadIFN3","OrgMasaIFN3","PosEspIFN4","OcupaIFN4","EstadoIFN4","EdadIFN4","OrgMasaIFN4","IFN2Num_arb","IFN3Num_arb","IFN4Num_arb","CatRegIFN2","CatRegIFN3","CatRegIFN4"
"573",295,"21",2,"0","4",1,90,4,45,2,1,90,4,0,2,45,37,23,NA,1,1
"574",295,"21",2,"0","4",1,90,4,45,2,1,90,4,0,2,45,37,23,NA,1,2
"575",295,"43",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,1,1,1
"576",295,"43",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,1,2,1
"577",295,"43",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,1,2,2
"578",295,"43",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,1,1,2
"579",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,2,1
"580",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,2,4
"581",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,3,1
"582",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,2,3
"583",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,3,3
"584",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,3,4
"585",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,4,2
"586",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,3,2
"587",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,4,3
"588",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,4,4
"589",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,2,2
"590",297,"237",NA,NA,NA,2,10,2,0,1,2,10,2,0,1,NA,NA,NA,NA,4,1
"591",297,"25",2,"0","3",1,80,3,30,2,1,80,4,0,2,16,33,44,0,4,NA
"592",301,"21",2,"0","3",1,80,3,30,2,1,90,4,0,2,27,38,31,NA,NA,1
"593",301,"25",NA,NA,NA,2,20,3,30,2,2,10,4,0,2,4,6,2,1,4,NA
"594",308,"21",2,"5","3",2,40,3,0,2,2,40,4,0,2,7,13,10,0,4,1
"595",308,"21",1,"7","2",2,40,3,0,2,2,40,4,0,2,7,13,10,0,4,1
"596",308,"237",NA,NA,NA,3,10,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"597",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,2,3
"598",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,1,2
"599",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,3,1
"600",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,2,4
"601",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,4,3
"602",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,3,2
"603",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,2,1
"604",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,4,2
"605",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,2,2
"606",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,3,4
"607",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,1,1
"608",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,1,3
"609",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,4,1
"610",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,3,3
"611",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,1,4
"612",308,"43",NA,NA,NA,1,50,3,0,1,1,60,3,0,1,12,15,8,3,4,4
"613",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,4,4
"614",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,2,1
"615",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,1,1
"616",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,3,1
"617",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,3,3
"618",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,4,2
"619",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,3,4
"620",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,4,3
"621",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,1,4
"622",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,2,4
"623",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,1,3
"624",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,4,1
"625",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,2,3
"626",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,3,2
"627",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,2,2
"628",309,"43",2,"0","3",1,100,3,0,1,1,100,3,0,1,4,8,16,3,1,2
"629",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,4,4
"630",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,2,1
"631",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,1,1
"632",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,3,1
"633",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,3,3
"634",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,4,2
"635",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,3,4
"636",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,4,3
"637",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,1,4
"638",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,2,4
"639",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,1,3
"640",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,4,1
"641",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,2,3
"642",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,3,2
"643",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,2,2
"644",309,"43",1,"0","0",1,100,3,0,1,1,100,3,0,1,4,8,16,3,1,2
"645",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,1,3
"646",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,4,1
"647",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,4,2
"648",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,2,1
"649",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,3,4
"650",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,1,2
"651",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,3,1
"652",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,1,4
"653",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,4,3
"654",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,3,3
"655",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,2,4
"656",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,4,4
"657",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,2,2
"658",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,2,3
"659",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,1,1
"660",310,"43",1,"0","0",1,80,3,0,1,1,90,4,0,1,12,17,22,3,3,2
"661",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,1,3
"662",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,4,1
"663",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,4,2
"664",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,2,1
"665",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,3,4
"666",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,1,2
"667",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,3,1
"668",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,1,4
"669",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,4,3
"670",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,3,3
"671",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,2,4
"672",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,4,4
"673",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,2,2
"674",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,2,3
"675",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,1,1
"676",310,"43",2,"0","4",1,80,3,0,1,1,90,4,0,1,12,17,22,3,3,2
"677",312,"43",NA,NA,NA,3,20,2,0,1,3,10,2,0,1,NA,NA,NA,1,2,1
"678",312,"43",NA,NA,NA,3,20,2,0,1,3,10,2,0,1,NA,NA,NA,1,1,1
"679",314,"37",NA,NA,NA,2,30,1,0,1,2,20,1,40,1,NA,NA,NA,3,2,1
"680",314,"37",NA,NA,NA,2,30,1,0,1,2,20,1,40,1,NA,NA,NA,3,1,2
"681",314,"37",NA,NA,NA,2,30,1,0,1,2,20,1,40,1,NA,NA,NA,3,1,1
"682",314,"37",NA,NA,NA,2,30,1,0,1,2,20,1,40,1,NA,NA,NA,3,2,2
"683",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,3,3
"684",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,3,2
"685",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,3,1
"686",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,2,1
"687",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,1,3
"688",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,2,3
"689",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,1,2
"690",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,1,1
"691",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,4,3
"692",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,1,4
"693",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,3,4
"694",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,2,4
"695",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,4,2
"696",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,4,4
"697",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,4,1
"698",314,"44",2,"6","3",1,50,3,0,1,1,70,3,40,1,1,2,4,3,2,2
"699",317,"25",2,"0","3",1,100,3,30,2,1,100,4,0,2,34,43,38,0,NA,1
"700",323,"21",1,"0","4",2,20,4,0,3,2,30,4,0,3,13,9,12,NA,NA,1
"701",323,"26",2,"8","4",1,70,4,0,3,1,60,4,0,3,35,20,16,2,1,1
"702",323,"26",2,"8","4",1,70,4,0,3,1,60,4,0,3,35,20,16,2,4,1
"703",323,"26",2,"8","4",1,70,4,0,3,1,60,4,0,3,35,20,16,2,3,1
"704",324,"26",2,"6","4",1,50,4,30,2,1,50,4,45,2,25,15,16,2,1,NA
"705",328,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,3
"706",328,"42",NA,NA,NA,3,20,3,0,1,1,40,3,0,1,7,11,21,1,NA,4
"707",328,"43",2,"4","3",1,60,3,0,1,2,40,3,0,1,8,16,15,3,4,4
"708",328,"43",2,"4","3",1,60,3,0,1,2,40,3,0,1,8,16,15,3,3,4
"709",328,"43",2,"4","3",1,60,3,0,1,2,40,3,0,1,8,16,15,3,2,4
"710",328,"43",2,"4","3",1,60,3,0,1,2,40,3,0,1,8,16,15,3,1,4
"711",329,"44",2,"0","3",1,100,3,0,1,1,100,3,0,1,1,3,7,3,1,1
"712",329,"44",2,"0","3",1,100,3,0,1,1,100,3,0,1,1,3,7,3,2,4
"713",329,"44",2,"0","3",1,100,3,0,1,1,100,3,0,1,1,3,7,3,1,4
"714",329,"44",2,"0","3",1,100,3,0,1,1,100,3,0,1,1,3,7,3,3,4
"715",329,"44",2,"0","3",1,100,3,0,1,1,100,3,0,1,1,3,7,3,3,1
"716",329,"44",2,"0","3",1,100,3,0,1,1,100,3,0,1,1,3,7,3,2,1
"717",329,"44",2,"0","3",1,100,3,0,1,1,100,3,0,1,1,3,7,3,4,4
"718",329,"44",2,"0","3",1,100,3,0,1,1,100,3,0,1,1,3,7,3,4,1
"719",331,"37",NA,NA,NA,3,10,2,0,1,3,10,2,30,1,NA,NA,NA,2,3,1
"720",331,"37",NA,NA,NA,3,10,2,0,1,3,10,2,30,1,NA,NA,NA,2,2,3
"721",331,"37",NA,NA,NA,3,10,2,0,1,3,10,2,30,1,NA,NA,NA,2,2,1
"722",331,"37",NA,NA,NA,3,10,2,0,1,3,10,2,30,1,NA,NA,NA,2,2,2
"723",331,"37",NA,NA,NA,3,10,2,0,1,3,10,2,30,1,NA,NA,NA,2,3,2
"724",331,"37",NA,NA,NA,3,10,2,0,1,3,10,2,30,1,NA,NA,NA,2,3,3
"725",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,3,3
"726",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,3,1
"727",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,4,1
"728",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,4,4
"729",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,3,4
"730",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,3,2
"731",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,4,2
"732",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,2,4
"733",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,4,3
"734",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,2,1
"735",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,2,2
"736",331,"43",NA,NA,NA,2,30,3,0,1,2,30,3,0,1,NA,NA,5,3,2,3
"737",338,"25",1,"0","1",1,70,3,20,2,1,80,3,0,2,2,11,24,1,1,NA
"738",338,"25",2,"9","2",1,70,3,20,2,1,80,3,0,2,2,11,24,1,1,NA
"739",338,"45",NA,NA,NA,2,20,2,0,1,2,20,3,0,1,NA,NA,NA,NA,NA,2
"740",338,"45",NA,NA,NA,2,20,2,0,1,2,20,3,0,1,NA,NA,NA,NA,NA,1
"741",345,"25",1,"0","1",1,100,3,20,2,1,100,4,35,2,5,33,51,1,1,1
"742",345,"25",2,"0","3",1,100,3,20,2,1,100,4,35,2,5,33,51,1,1,1
"743",352,"21",2,"5","3",1,50,3,0,3,1,60,4,0,1,1,4,12,0,4,NA
"744",352,"21",1,"7","2",1,50,3,0,3,1,60,4,0,1,1,4,12,0,4,NA
"745",352,"43",NA,NA,NA,2,40,3,0,1,2,30,4,0,1,2,7,5,3,4,2
"746",352,"43",NA,NA,NA,2,40,3,0,1,2,30,4,0,1,2,7,5,3,2,2
"747",352,"43",NA,NA,NA,2,40,3,0,1,2,30,4,0,1,2,7,5,3,2,1
"748",352,"43",NA,NA,NA,2,40,3,0,1,2,30,4,0,1,2,7,5,3,4,1
"749",352,"43",NA,NA,NA,2,40,3,0,1,2,30,4,0,1,2,7,5,3,3,2
"750",352,"43",NA,NA,NA,2,40,3,0,1,2,30,4,0,1,2,7,5,3,1,2
"751",352,"43",NA,NA,NA,2,40,3,0,1,2,30,4,0,1,2,7,5,3,3,1
"752",352,"43",NA,NA,NA,2,40,3,0,1,2,30,4,0,1,2,7,5,3,1,1
"753",354,"21",1,"7","2",2,20,3,25,2,2,20,4,0,2,7,9,10,1,NA,NA
"754",354,"25",2,"7","3",1,70,3,25,2,1,70,4,0,2,27,22,32,1,NA,NA
"755",354,"44",NA,NA,NA,3,10,3,0,1,3,10,3,0,1,NA,NA,NA,1,1,1
"756",363,"25",2,"9","3",1,90,4,45,3,1,90,4,0,2,42,37,51,NA,1,NA
"757",363,"45",NA,NA,NA,NA,NA,NA,NA,NA,2,10,1,0,1,NA,NA,NA,NA,1,1
"758",365,"26",2,"6","3",2,40,4,0,2,2,40,4,0,2,17,21,27,1,NA,4
"759",365,"45",NA,NA,NA,1,60,2,0,1,1,60,2,0,1,NA,NA,NA,2,1,1
"760",365,"45",NA,NA,NA,1,60,2,0,1,1,60,2,0,1,NA,NA,NA,2,1,2
"761",365,"45",NA,NA,NA,1,60,2,0,1,1,60,2,0,1,NA,NA,NA,2,1,3
"762",368,"26",2,"9","3",1,80,4,40,2,1,60,4,0,2,58,29,32,2,NA,1
"763",368,"26",1,"0","2",1,80,4,40,2,1,60,4,0,2,58,29,32,2,NA,1
"764",368,"43",NA,NA,NA,2,20,2,0,1,2,40,2,10,1,NA,NA,NA,3,1,3
"765",368,"43",NA,NA,NA,2,20,2,0,1,2,40,2,10,1,NA,NA,NA,3,2,3
"766",368,"43",NA,NA,NA,2,20,2,0,1,2,40,2,10,1,NA,NA,NA,3,2,1
"767",368,"43",NA,NA,NA,2,20,2,0,1,2,40,2,10,1,NA,NA,NA,3,1,2
"768",368,"43",NA,NA,NA,2,20,2,0,1,2,40,2,10,1,NA,NA,NA,3,1,1
"769",368,"43",NA,NA,NA,2,20,2,0,1,2,40,2,10,1,NA,NA,NA,3,2,2
"770",368,"43",NA,NA,NA,2,20,2,0,1,2,40,2,10,1,NA,NA,NA,3,2,4
"771",368,"43",NA,NA,NA,2,20,2,0,1,2,40,2,10,1,NA,NA,NA,3,1,4
"772",371,"25",2,"7","3",1,60,3,20,2,1,60,4,0,2,5,38,29,0,4,1
"773",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,2,4
"774",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,4,4
"775",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,2,2
"776",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,4,3
"777",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,3,3
"778",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,3,4
"779",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,2,3
"780",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,3,1
"781",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,1,4
"782",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,4,1
"783",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,3,2
"784",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,1,1
"785",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,1,3
"786",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,2,1
"787",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,1,2
"788",371,"43",NA,NA,NA,2,40,2,0,1,2,40,3,0,1,1,6,16,3,4,2
"789",382,"21",2,"6","3",1,60,4,40,2,2,30,4,0,2,10,11,5,1,1,1
"790",382,"21",1,"4","3",1,60,4,40,2,2,30,4,0,2,10,11,5,1,1,1
"791",382,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,9,12,27,3,4,3
"792",382,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,9,12,27,3,4,2
"793",382,"43",NA,NA,NA,3,20,3,0,1,3,30,3,0,1,9,12,27,3,1,1
