"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","SpeciesID","SpeciesName","CanopySHRNFI2","HmSHRNFI2","CanopySHRNFI3","HmSHRNFI3","CanopySHRNFI4","HmSHRNFI4"
515,42.51143902,-4.58340482,NA,NA,"A","1",8101,"Cistus laurifolius",NA,NA,70,10,75,16
517,42.502717,-4.57127,"A","1",NA,NA,101,"Cistus spp.",60,15,NA,NA,NA,NA
517,42.502717,-4.57127,"A","1",NA,NA,102,"Erica spp.",5,4,NA,NA,NA,NA
517,42.502717,-4.57127,"A","1",NA,NA,104,"Other papilionoid shrubs (Ht<1.5m)",1,2,NA,NA,NA,NA
517,42.502717,-4.57127,"A","1",NA,NA,106,"Calluna vulgaris",20,7,15,6,NA,NA
517,42.502717,-4.57127,"A","1",NA,NA,109,"Lavandula spp.",NA,NA,10,5,NA,NA
517,42.502717,-4.57127,"A","1",NA,NA,119,"Rosa spp.",5,5,NA,NA,NA,NA
517,42.502717,-4.57127,"A","1",NA,NA,129,"Thymus spp.",5,1,NA,NA,NA,NA
517,42.502717,-4.57127,"A","1",NA,NA,7101,NA,NA,NA,40,12,NA,NA
518,42.657522,-4.440955,"A","1",NA,NA,102,"Erica spp.",10,2,10,2,NA,NA
518,42.657522,-4.440955,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",10,2,NA,NA,NA,NA
518,42.657522,-4.440955,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,5,2,NA,NA
520,42.657827,-4.416561,"A","4C","A","1",102,"Erica spp.",30,2,50,2,30,2
520,42.657827,-4.416561,"A","4C","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",5,4,NA,NA,NA,NA
520,42.657827,-4.416561,"A","4C","A","1",106,"Calluna vulgaris",75,3,20,4,25,4
520,42.657827,-4.416561,"A","4C","A","1",119,"Rosa spp.",NA,NA,NA,NA,3,16
520,42.657827,-4.416561,"A","4C","A","1",142,"Helianthemum spp.",NA,NA,4,3,3,3
520,42.657827,-4.416561,"A","4C","A","1",2102,"Erica australis",NA,NA,NA,NA,8,3
520,42.657827,-4.416561,"A","4C","A","1",2950,"Prunus spinosa",NA,NA,NA,NA,2,3
521,42.638734,-4.501507,"A","1",NA,NA,102,"Erica spp.",20,2,NA,NA,NA,NA
521,42.638734,-4.501507,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",15,1,10,3,NA,NA
521,42.638734,-4.501507,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,10,3,NA,NA
521,42.638734,-4.501507,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,20,4,NA,NA
523,42.63931106,-4.4647083,NA,NA,"A","1",102,"Erica spp.",70,2,NA,NA,16,2
523,42.63931106,-4.4647083,NA,NA,"A","1",106,"Calluna vulgaris",20,4,10,4,8,3
523,42.63931106,-4.4647083,NA,NA,"A","1",107,"Arctostaphylos uva-ursi",5,1,10,2,7,1
523,42.63931106,-4.4647083,NA,NA,"A","1",115,"Viburnum spp.",NA,NA,10,15,3,17
523,42.63931106,-4.4647083,NA,NA,"A","1",154,"Dorycnium pentaphyllum",NA,NA,NA,NA,7,3
523,42.63931106,-4.4647083,NA,NA,"A","1",155,"Genista spp.",NA,NA,60,4,40,4
523,42.63931106,-4.4647083,NA,NA,"A","1",5102,"Erica umbellata",NA,NA,20,4,NA,NA
523,42.63931106,-4.4647083,NA,NA,"A","1",5104,"Coronilla spp.",NA,NA,NA,NA,2,2
524,42.630048,-4.476907,"A","3E","A","1",101,"Cistus spp.",5,9,NA,NA,NA,NA
524,42.630048,-4.476907,"A","3E","A","1",102,"Erica spp.",45,2,NA,NA,45,3
524,42.630048,-4.476907,"A","3E","A","1",106,"Calluna vulgaris",55,4,50,4,40,4
524,42.630048,-4.476907,"A","3E","A","1",107,"Arctostaphylos uva-ursi",10,1,NA,NA,NA,NA
524,42.630048,-4.476907,"A","3E","A","1",136,"Chamaespartium tridentatum",NA,NA,10,4,NA,NA
524,42.630048,-4.476907,"A","3E","A","1",182,"Lithodora sp.",NA,NA,NA,NA,5,2
524,42.630048,-4.476907,"A","3E","A","1",2156,NA,NA,NA,NA,NA,5,3
524,42.630048,-4.476907,"A","3E","A","1",5102,"Erica umbellata",NA,NA,30,2,NA,NA
526,42.621202,-4.464505,NA,NA,NA,NA,102,"Erica spp.",15,1,NA,NA,NA,NA
526,42.621202,-4.464505,NA,NA,NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",5,1,NA,NA,NA,NA
526,42.621202,-4.464505,NA,NA,NA,NA,106,"Calluna vulgaris",35,3,NA,NA,NA,NA
526,42.621202,-4.464505,NA,NA,NA,NA,119,"Rosa spp.",5,8,NA,NA,NA,NA
531,42.584559,-4.512392,"A","1",NA,NA,102,"Erica spp.",70,2,NA,NA,NA,NA
531,42.584559,-4.512392,"A","1",NA,NA,106,"Calluna vulgaris",35,3,10,4,NA,NA
531,42.584559,-4.512392,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,10,2,NA,NA
531,42.584559,-4.512392,"A","1",NA,NA,6102,"Erica scoparia",NA,NA,60,3,NA,NA
535,42.576033,-4.475632,"A","1",NA,NA,102,"Erica spp.",15,2,NA,NA,NA,NA
535,42.576033,-4.475632,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",5,2,NA,NA,NA,NA
535,42.576033,-4.475632,"A","1",NA,NA,106,"Calluna vulgaris",20,3,50,8,NA,NA
535,42.576033,-4.475632,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,20,2,NA,NA
535,42.576033,-4.475632,"A","1",NA,NA,8101,"Cistus laurifolius",NA,NA,5,4,NA,NA
538,42.576801,-4.414725,"A","1",NA,NA,106,"Calluna vulgaris",5,3,10,3,NA,NA
540,42.56703,-4.475419,"A","4","A","1",102,"Erica spp.",60,2,NA,NA,NA,NA
540,42.56703,-4.475419,"A","4","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",5,3,NA,NA,NA,NA
540,42.56703,-4.475419,"A","4","A","1",106,"Calluna vulgaris",50,4,50,4,18,2
540,42.56703,-4.475419,"A","4","A","1",5102,"Erica umbellata",NA,NA,30,2,70,2
541,42.567186,-4.46324,"A","4","A","1",102,"Erica spp.",80,2,NA,NA,NA,NA
541,42.567186,-4.46324,"A","4","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",20,4,NA,NA,NA,NA
541,42.567186,-4.46324,"A","4","A","1",106,"Calluna vulgaris",40,4,20,4,11,2
541,42.567186,-4.46324,"A","4","A","1",136,"Chamaespartium tridentatum",NA,NA,10,2,8,2
541,42.567186,-4.46324,"A","4","A","1",5102,"Erica umbellata",NA,NA,40,2,16,2
543,42.567647,-4.426701,"A","1",NA,NA,102,"Erica spp.",70,2,NA,NA,NA,NA
543,42.567647,-4.426701,"A","1",NA,NA,106,"Calluna vulgaris",15,4,15,4,NA,NA
543,42.567647,-4.426701,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,30,2,NA,NA
544,42.567948,-4.402342,"A","1",NA,NA,102,"Erica spp.",5,2,NA,NA,NA,NA
544,42.567948,-4.402342,"A","1",NA,NA,106,"Calluna vulgaris",10,3,NA,NA,NA,NA
544,42.567948,-4.402342,"A","1",NA,NA,6102,"Erica scoparia",NA,NA,10,4,NA,NA
545,42.568096,-4.390162,"A","4","A","1",102,"Erica spp.",40,2,NA,NA,NA,NA
545,42.568096,-4.390162,"A","4","A","1",106,"Calluna vulgaris",40,3,40,5,20,2
545,42.568096,-4.390162,"A","4","A","1",119,"Rosa spp.",5,5,5,15,1,3
545,42.568096,-4.390162,"A","4","A","1",129,"Thymus spp.",NA,NA,NA,NA,1,1
545,42.568096,-4.390162,"A","4","A","1",155,"Genista spp.",NA,NA,NA,NA,5,3
545,42.568096,-4.390162,"A","4","A","1",4104,"Cytisus spp.",NA,NA,2,6,NA,NA
545,42.568096,-4.390162,"A","4","A","1",5102,"Erica umbellata",NA,NA,10,2,NA,NA
547,42.557551,-4.51174,"A","4","A","1",101,"Cistus spp.",45,10,NA,NA,NA,NA
547,42.557551,-4.51174,"A","4","A","1",102,"Erica spp.",20,2,NA,NA,60,1
547,42.557551,-4.51174,"A","4","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",15,4,NA,NA,NA,NA
547,42.557551,-4.51174,"A","4","A","1",106,"Calluna vulgaris",55,5,40,2,4,3
547,42.557551,-4.51174,"A","4","A","1",136,"Chamaespartium tridentatum",NA,NA,NA,NA,2,1
547,42.557551,-4.51174,"A","4","A","1",8101,"Cistus laurifolius",NA,NA,NA,NA,2,4
548,42.557711,-4.499562,"A","1",NA,NA,101,"Cistus spp.",35,10,NA,NA,NA,NA
548,42.557711,-4.499562,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",5,4,NA,NA,NA,NA
548,42.557711,-4.499562,"A","1",NA,NA,106,"Calluna vulgaris",35,6,20,3,NA,NA
548,42.557711,-4.499562,"A","1",NA,NA,8101,"Cistus laurifolius",NA,NA,15,10,NA,NA
550,42.548549,-4.511522,"A","1",NA,NA,101,"Cistus spp.",75,14,NA,NA,NA,NA
550,42.548549,-4.511522,"A","1",NA,NA,102,"Erica spp.",30,2,25,4,NA,NA
550,42.548549,-4.511522,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",5,6,NA,NA,NA,NA
550,42.548549,-4.511522,"A","1",NA,NA,106,"Calluna vulgaris",15,4,20,5,NA,NA
550,42.548549,-4.511522,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",NA,NA,2,1,NA,NA
550,42.548549,-4.511522,"A","1",NA,NA,144,"Lonicera spp.",NA,NA,5,18,NA,NA
550,42.548549,-4.511522,"A","1",NA,NA,4104,"Cytisus spp.",NA,NA,15,10,NA,NA
550,42.548549,-4.511522,"A","1",NA,NA,8101,"Cistus laurifolius",NA,NA,60,15,NA,NA
552,42.549181,-4.462819,"A","4",NA,NA,101,"Cistus spp.",5,9,NA,NA,NA,NA
552,42.549181,-4.462819,"A","4",NA,NA,102,"Erica spp.",45,2,NA,NA,NA,NA
552,42.549181,-4.462819,"A","4",NA,NA,106,"Calluna vulgaris",30,4,50,8,NA,NA
552,42.549181,-4.462819,"A","4",NA,NA,119,"Rosa spp.",5,8,NA,NA,NA,NA
552,42.549181,-4.462819,"A","4",NA,NA,136,"Chamaespartium tridentatum",NA,NA,1,2,NA,NA
552,42.549181,-4.462819,"A","4",NA,NA,1103,"Ulex spp.",NA,NA,15,6,NA,NA
552,42.549181,-4.462819,"A","4",NA,NA,8101,"Cistus laurifolius",NA,NA,1,4,NA,NA
554,42.530543,-4.511088,"A","1",NA,NA,101,"Cistus spp.",30,12,NA,NA,NA,NA
554,42.530543,-4.511088,"A","1",NA,NA,102,"Erica spp.",5,2,20,5,NA,NA
554,42.530543,-4.511088,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",10,5,NA,NA,NA,NA
554,42.530543,-4.511088,"A","1",NA,NA,106,"Calluna vulgaris",30,4,30,6,NA,NA
554,42.530543,-4.511088,"A","1",NA,NA,129,"Thymus spp.",20,1,NA,NA,NA,NA
554,42.530543,-4.511088,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,10,5,NA,NA
554,42.530543,-4.511088,"A","1",NA,NA,8104,"Ononis spp.",NA,NA,10,15,NA,NA
558,42.512698,-4.498485,NA,NA,"A","1",101,"Cistus spp.",40,7,NA,NA,NA,NA
558,42.512698,-4.498485,NA,NA,"A","1",102,"Erica spp.",15,2,NA,NA,NA,NA
558,42.512698,-4.498485,NA,NA,"A","1",103,"Other papilionoid shrubs (Ht>1.5m)",5,5,NA,NA,NA,NA
558,42.512698,-4.498485,NA,NA,"A","1",106,"Calluna vulgaris",20,4,NA,NA,NA,NA
558,42.512698,-4.498485,NA,NA,"A","1",109,"Lavandula spp.",NA,NA,2,3,13,3
558,42.512698,-4.498485,NA,NA,"A","1",119,"Rosa spp.",NA,NA,NA,NA,4,15
558,42.512698,-4.498485,NA,NA,"A","1",5104,"Coronilla spp.",NA,NA,NA,NA,2,16
558,42.512698,-4.498485,NA,NA,"A","1",8101,"Cistus laurifolius",NA,NA,30,5,60,16
559,42.512856,-4.486317,"A","1","A","4",102,"Erica spp.",10,5,NA,NA,NA,NA
559,42.512856,-4.486317,"A","1","A","4",103,"Other papilionoid shrubs (Ht>1.5m)",40,7,NA,NA,NA,NA
559,42.512856,-4.486317,"A","1","A","4",129,"Thymus spp.",NA,NA,2,1,2,3
559,42.512856,-4.486317,"A","1","A","4",4104,"Cytisus spp.",NA,NA,20,10,4,4
559,42.512856,-4.486317,"A","1","A","4",8101,"Cistus laurifolius",NA,NA,3,14,8,13
560,42.513014,-4.474148,"A","4C","A","1",102,"Erica spp.",5,2,20,4,28,2
560,42.513014,-4.474148,"A","4C","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",30,4,NA,NA,NA,NA
560,42.513014,-4.474148,"A","4C","A","1",106,"Calluna vulgaris",75,7,30,5,20,4
560,42.513014,-4.474148,"A","4C","A","1",109,"Lavandula spp.",NA,NA,NA,NA,8,4
560,42.513014,-4.474148,"A","4C","A","1",117,"Halimium spp.",NA,NA,NA,NA,3,2
560,42.513014,-4.474148,"A","4C","A","1",136,"Chamaespartium tridentatum",NA,NA,10,2,8,3
560,42.513014,-4.474148,"A","4C","A","1",8101,"Cistus laurifolius",NA,NA,NA,NA,4,6
562,42.515217,-4.291605,"A","4","A","1",102,"Erica spp.",50,2,NA,NA,NA,NA
562,42.515217,-4.291605,"A","4","A","1",106,"Calluna vulgaris",NA,NA,NA,NA,2,4
562,42.515217,-4.291605,"A","4","A","1",109,"Lavandula spp.",NA,NA,NA,NA,1,3
562,42.515217,-4.291605,"A","4","A","1",112,"Ligustrum vulgare",15,7,NA,NA,NA,NA
562,42.515217,-4.291605,"A","4","A","1",113,"Phillyrea angustifolia",NA,NA,2,12,8,15
562,42.515217,-4.291605,"A","4","A","1",117,"Halimium spp.",NA,NA,NA,NA,1,3
562,42.515217,-4.291605,"A","4","A","1",119,"Rosa spp.",15,9,NA,NA,1,10
562,42.515217,-4.291605,"A","4","A","1",144,"Lonicera spp.",NA,NA,5,18,1,1
562,42.515217,-4.291605,"A","4","A","1",3102,"Erica ciliaris",NA,NA,NA,NA,7,2
563,42.503536,-4.510437,NA,NA,NA,NA,101,"Cistus spp.",5,7,NA,NA,NA,NA
563,42.503536,-4.510437,NA,NA,NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",15,5,NA,NA,NA,NA
563,42.503536,-4.510437,NA,NA,NA,NA,119,"Rosa spp.",35,19,NA,NA,NA,NA
563,42.503536,-4.510437,NA,NA,NA,NA,122,"Rhamnus spp.",5,6,NA,NA,NA,NA
564,42.503695,-4.49827,NA,NA,NA,NA,101,"Cistus spp.",60,12,NA,NA,NA,NA
564,42.503695,-4.49827,NA,NA,NA,NA,102,"Erica spp.",20,2,NA,NA,NA,NA
564,42.503695,-4.49827,NA,NA,NA,NA,106,"Calluna vulgaris",30,4,1,1,NA,NA
564,42.503695,-4.49827,NA,NA,NA,NA,109,"Lavandula spp.",NA,NA,3,4,NA,NA
564,42.503695,-4.49827,NA,NA,NA,NA,8104,"Ononis spp.",NA,NA,20,5,NA,NA
566,42.480141,-4.874855,"A","4",NA,NA,106,"Calluna vulgaris",20,3,40,4,NA,NA
566,42.480141,-4.874855,"A","4",NA,NA,122,"Rhamnus spp.",6,3,NA,NA,NA,NA
566,42.480141,-4.874855,"A","4",NA,NA,134,"Spiraea spp.",NA,NA,15,5,NA,NA
567,42.480339,-4.862695,"A","1",NA,NA,106,"Calluna vulgaris",20,3,60,5,NA,NA
568,42.47114,-4.874586,"A","1",NA,NA,102,"Erica spp.",8,3,NA,NA,NA,NA
568,42.47114,-4.874586,"A","1",NA,NA,106,"Calluna vulgaris",NA,NA,45,4,NA,NA
569,42.462139,-4.874317,"A","4","A","1",106,"Calluna vulgaris",9,3,25,4,10,3
570,42.462337,-4.862161,NA,NA,NA,NA,106,"Calluna vulgaris",4,3,NA,NA,NA,NA
571,42.452939,-4.886203,"A","4","A","1",106,"Calluna vulgaris",NA,NA,NA,NA,10,4
571,42.452939,-4.886203,"A","4","A","1",129,"Thymus spp.",NA,NA,NA,NA,8,3
571,42.452939,-4.886203,"A","4","A","1",8101,"Cistus laurifolius",NA,NA,NA,NA,3,3
572,42.453138,-4.874049,"A","4",NA,NA,102,"Erica spp.",8,2,NA,NA,NA,NA
572,42.453138,-4.874049,"A","4",NA,NA,106,"Calluna vulgaris",8,4,30,4,NA,NA
572,42.453138,-4.874049,"A","4",NA,NA,129,"Thymus spp.",5,2,3,2,NA,NA
573,42.453336,-4.861894,"A","1","A","1",119,"Rosa spp.",NA,NA,NA,NA,5,15
573,42.453336,-4.861894,"A","1","A","1",121,"Rubus spp.",NA,NA,NA,NA,3,20
573,42.453336,-4.861894,"A","1","A","1",122,"Rhamnus spp.",10,4,NA,NA,NA,NA
573,42.453336,-4.861894,"A","1","A","1",2950,"Prunus spinosa",NA,NA,NA,NA,85,16
574,42.44449007,-4.86148878,NA,NA,"A","1",102,"Erica spp.",10,3,NA,NA,NA,NA
574,42.44449007,-4.86148878,NA,NA,"A","1",106,"Calluna vulgaris",5,2,15,5,20,4
574,42.44449007,-4.86148878,NA,NA,"A","1",117,"Halimium spp.",NA,NA,NA,NA,6,3
574,42.44449007,-4.86148878,NA,NA,"A","1",121,"Rubus spp.",NA,NA,NA,NA,2,7
574,42.44449007,-4.86148878,NA,NA,"A","1",122,"Rhamnus spp.",2,3,NA,NA,NA,NA
574,42.44449007,-4.86148878,NA,NA,"A","1",129,"Thymus spp.",NA,NA,NA,NA,4,2
575,42.435136,-4.873512,"A","1","A","1",102,"Erica spp.",NA,NA,NA,NA,3,1
575,42.435136,-4.873512,"A","1","A","1",106,"Calluna vulgaris",NA,NA,15,3,6,4
575,42.435136,-4.873512,"A","1","A","1",119,"Rosa spp.",NA,NA,NA,NA,3,3
575,42.435136,-4.873512,"A","1","A","1",129,"Thymus spp.",6,1,5,2,2,2
575,42.435136,-4.873512,"A","1","A","1",4101,"Cistus clusii",NA,NA,25,4,12,3
577,42.408133,-4.872708,"A","1","A","1",128,"Helichrysum stoechas",NA,NA,5,3,NA,NA
577,42.408133,-4.872708,"A","1","A","1",129,"Thymus spp.",30,1,40,3,12,2
579,42.398732,-4.896729,"A","4",NA,NA,106,"Calluna vulgaris",8,2,NA,NA,NA,NA
579,42.398732,-4.896729,"A","4",NA,NA,1110,"Daphne gnidium",NA,NA,3,4,NA,NA
580,42.381129,-4.871905,"A","1","A","4",101,"Cistus spp.",15,8,NA,NA,NA,NA
580,42.381129,-4.871905,"A","1","A","4",106,"Calluna vulgaris",8,20,NA,NA,NA,NA
580,42.381129,-4.871905,"A","1","A","4",109,"Lavandula spp.",NA,NA,5,4,10,2
580,42.381129,-4.871905,"A","1","A","4",129,"Thymus spp.",NA,NA,5,2,2,1
580,42.381129,-4.871905,"A","1","A","4",144,"Lonicera spp.",NA,NA,NA,NA,3,5
580,42.381129,-4.871905,"A","1","A","4",1110,"Daphne gnidium",NA,NA,2,4,NA,NA
580,42.381129,-4.871905,"A","1","A","4",7101,NA,NA,NA,10,3,4,2
580,42.381129,-4.871905,"A","1","A","4",8101,"Cistus laurifolius",NA,NA,60,13,30,6
584,42.493881,-4.55888,NA,NA,NA,NA,101,"Cistus spp.",6,8,NA,NA,NA,NA
584,42.493881,-4.55888,NA,NA,NA,NA,119,"Rosa spp.",2,7,NA,NA,NA,NA
585,42.480536,-4.850534,"A","1",NA,NA,106,"Calluna vulgaris",10,4,10,5,NA,NA
585,42.480536,-4.850534,"A","1",NA,NA,119,"Rosa spp.",NA,NA,2,8,NA,NA
586,42.484713,-4.570819,"A","1","A","1",101,"Cistus spp.",10,5,NA,NA,NA,NA
586,42.484713,-4.570819,"A","1","A","1",8101,"Cistus laurifolius",NA,NA,5,3,30,14
587,42.484879,-4.558656,"A","1",NA,NA,101,"Cistus spp.",10,9,NA,NA,NA,NA
587,42.484879,-4.558656,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",10,9,NA,NA,NA,NA
587,42.484879,-4.558656,"A","1",NA,NA,144,"Lonicera spp.",NA,NA,2,5,NA,NA
587,42.484879,-4.558656,"A","1",NA,NA,154,"Dorycnium pentaphyllum",NA,NA,1,1,NA,NA
587,42.484879,-4.558656,"A","1",NA,NA,1103,"Ulex spp.",NA,NA,5,6,NA,NA
587,42.484879,-4.558656,"A","1",NA,NA,8104,"Ononis spp.",NA,NA,15,16,NA,NA
588,42.471535,-4.850269,"A","4",NA,NA,106,"Calluna vulgaris",30,4,70,5,NA,NA
588,42.471535,-4.850269,"A","4",NA,NA,112,"Ligustrum vulgare",1,4,NA,NA,NA,NA
588,42.471535,-4.850269,"A","4",NA,NA,117,"Halimium spp.",NA,NA,NA,NA,24,1
588,42.471535,-4.850269,"A","4",NA,NA,119,"Rosa spp.",NA,NA,1,10,NA,NA
588,42.471535,-4.850269,"A","4",NA,NA,4101,"Cistus clusii",NA,NA,3,2,NA,NA
591,42.462924,-4.82569,"A","1",NA,NA,106,"Calluna vulgaris",2,3,NA,NA,NA,NA
591,42.462924,-4.82569,"A","1",NA,NA,129,"Thymus spp.",3,1,NA,NA,NA,NA
591,42.462924,-4.82569,"A","1",NA,NA,2102,"Erica australis",NA,NA,5,3,NA,NA
592,42.453533,-4.849739,"A","4","A","1",102,"Erica spp.",3,2,NA,NA,NA,NA
592,42.453533,-4.849739,"A","4","A","1",106,"Calluna vulgaris",4,2,NA,NA,5,4
594,42.444532,-4.849474,"A","4",NA,NA,102,"Erica spp.",6,2,NA,NA,NA,NA
594,42.444532,-4.849474,"A","4",NA,NA,106,"Calluna vulgaris",NA,NA,20,5,NA,NA
594,42.444532,-4.849474,"A","4",NA,NA,119,"Rosa spp.",NA,NA,5,13,NA,NA
594,42.444532,-4.849474,"A","4",NA,NA,4101,"Cistus clusii",NA,NA,10,4,NA,NA
598,42.399526,-4.848151,"A","4",NA,NA,106,"Calluna vulgaris",6,3,NA,NA,NA,NA
598,42.399526,-4.848151,"A","4",NA,NA,2109,"Lavandula stoechas",NA,NA,20,4,NA,NA
598,42.399526,-4.848151,"A","4",NA,NA,4101,"Cistus clusii",NA,NA,10,3,NA,NA
604,42.363521,-4.847095,"A","4",NA,NA,101,"Cistus spp.",5,5,NA,NA,NA,NA
604,42.363521,-4.847095,"A","4",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",5,3,NA,NA,NA,NA
604,42.363521,-4.847095,"A","4",NA,NA,4104,"Cytisus spp.",NA,NA,3,5,NA,NA
605,42.363716,-4.834958,"A","4",NA,NA,102,"Erica spp.",8,3,NA,NA,NA,NA
608,42.354714,-4.834696,"A","1",NA,NA,101,"Cistus spp.",20,10,NA,NA,NA,NA
608,42.354714,-4.834696,"A","1",NA,NA,102,"Erica spp.",5,2,NA,NA,NA,NA
608,42.354714,-4.834696,"A","1",NA,NA,129,"Thymus spp.",5,1,NA,NA,NA,NA
608,42.354714,-4.834696,"A","1",NA,NA,8101,"Cistus laurifolius",NA,NA,45,11,NA,NA
611,42.345906,-4.822299,"A","1","A","1",101,"Cistus spp.",15,6,NA,NA,NA,NA
611,42.345906,-4.822299,"A","1","A","1",119,"Rosa spp.",1,4,3,5,3,6
611,42.345906,-4.822299,"A","1","A","1",2109,"Lavandula stoechas",NA,NA,3,4,3,4
611,42.345906,-4.822299,"A","1","A","1",3144,"Lonicera periclymenum",NA,NA,20,16,20,13
611,42.345906,-4.822299,"A","1","A","1",8101,"Cistus laurifolius",NA,NA,55,14,55,14
613,42.495924,-4.400731,NA,NA,NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",5,3,NA,NA,NA,NA
613,42.495924,-4.400731,NA,NA,NA,NA,106,"Calluna vulgaris",20,3,NA,NA,NA,NA
613,42.495924,-4.400731,NA,NA,NA,NA,119,"Rosa spp.",1,16,NA,NA,NA,NA
616,42.486005,-4.473514,"A","1","A","4",102,"Erica spp.",NA,NA,3,6,NA,NA
616,42.486005,-4.473514,"A","1","A","4",103,"Other papilionoid shrubs (Ht>1.5m)",8,6,NA,NA,NA,NA
616,42.486005,-4.473514,"A","1","A","4",106,"Calluna vulgaris",8,4,NA,NA,45,4
616,42.486005,-4.473514,"A","1","A","4",119,"Rosa spp.",NA,NA,NA,NA,2,3
616,42.486005,-4.473514,"A","1","A","4",129,"Thymus spp.",NA,NA,3,2,NA,NA
616,42.486005,-4.473514,"A","1","A","4",136,"Chamaespartium tridentatum",NA,NA,15,5,NA,NA
616,42.486005,-4.473514,"A","1","A","4",154,"Dorycnium pentaphyllum",NA,NA,NA,NA,2,3
616,42.486005,-4.473514,"A","1","A","4",2109,"Lavandula stoechas",NA,NA,NA,NA,2,3
616,42.486005,-4.473514,"A","1","A","4",3155,"Genista scorpius",NA,NA,3,6,2,5
616,42.486005,-4.473514,"A","1","A","4",4104,"Cytisus spp.",NA,NA,15,7,10,5
616,42.486005,-4.473514,"A","1","A","4",8101,"Cistus laurifolius",NA,NA,NA,NA,4,6
621,42.468765,-4.412289,"A","1",NA,NA,109,"Lavandula spp.",NA,NA,15,3,NA,NA
624,42.460779,-4.326973,"A","1",NA,NA,102,"Erica spp.",1,2,NA,NA,NA,NA
624,42.460779,-4.326973,"A","1",NA,NA,106,"Calluna vulgaris",1,14,5,5,NA,NA
624,42.460779,-4.326973,"A","1",NA,NA,109,"Lavandula spp.",NA,NA,20,4,NA,NA
624,42.460779,-4.326973,"A","1",NA,NA,4101,"Cistus clusii",NA,NA,5,3,NA,NA
625,42.460919,-4.314813,"A","4","A","1",102,"Erica spp.",1,2,NA,NA,NA,NA
625,42.460919,-4.314813,"A","4","A","1",119,"Rosa spp.",5,2,NA,NA,2,4
625,42.460919,-4.314813,"A","4","A","1",2109,"Lavandula stoechas",NA,NA,2,3,5,3
625,42.460919,-4.314813,"A","4","A","1",4101,"Cistus clusii",NA,NA,3,3,2,2
628,42.451634,-4.33894,"A","4","A","1",119,"Rosa spp.",5,6,1,16,3,6
628,42.451634,-4.33894,"A","4","A","1",2109,"Lavandula stoechas",NA,NA,5,2,NA,NA
628,42.451634,-4.33894,"A","4","A","1",8101,"Cistus laurifolius",NA,NA,NA,NA,3,4
629,42.451776,-4.326783,"A","1","A","1",106,"Calluna vulgaris",NA,NA,5,6,2,2
629,42.451776,-4.326783,"A","1","A","1",109,"Lavandula spp.",NA,NA,3,5,3,2
629,42.451776,-4.326783,"A","1","A","1",119,"Rosa spp.",15,17,5,14,5,9
629,42.451776,-4.326783,"A","1","A","1",121,"Rubus spp.",NA,NA,20,12,4,3
629,42.451776,-4.326783,"A","1","A","1",134,"Spiraea spp.",NA,NA,2,12,NA,NA
630,42.442772,-4.326593,"A","4C",NA,NA,102,"Erica spp.",5,3,NA,NA,NA,NA
630,42.442772,-4.326593,"A","4C",NA,NA,109,"Lavandula spp.",NA,NA,20,4,NA,NA
630,42.442772,-4.326593,"A","4C",NA,NA,129,"Thymus spp.",NA,NA,5,4,NA,NA
630,42.442772,-4.326593,"A","4C",NA,NA,4101,"Cistus clusii",NA,NA,10,4,NA,NA
1014,42.91377468,-4.79002978,NA,NA,"A","4",102,"Erica spp.",NA,NA,NA,NA,5,7
1014,42.91377468,-4.79002978,NA,NA,"A","4",4104,"Cytisus spp.",NA,NA,40,12,45,12
1015,42.916811,-4.581752,"N","N","A","4",102,"Erica spp.",NA,NA,10,3,NA,NA
1015,42.916811,-4.581752,"N","N","A","4",119,"Rosa spp.",NA,NA,NA,NA,3,8
1015,42.916811,-4.581752,"N","N","A","4",155,"Genista spp.",NA,NA,15,4,NA,NA
