"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","YearNFI2","YearNFI3","YearNFI4","CanopyNFI2","CanopyNFI3","CanopyNFI4","NtreesNFI2","NtreesNFI3","NtreesNFI4","DeadTreesNFI2","DeadTreesNFI3","DeadTreesNFI4","HoNFI2","HoNFI3","HoNFI4","HartNFI2","HartNFI3","HartNFI4","ShannonNFI2","ShannonNFI3","ShannonNFI4","SDIR_NFI2","SDIR_NFI3","SDIR_NFI4","especie_dominanteIFN2","CompositionNFI2","especie_dominanteIFN3","CompositionNFI3","especie_dominanteIFN4","CompositionNFI4","nCD.x","StructureNFI2","nCD.y","StructureNFI3","nCD","StructureNFI4","DmNFI2","HmNFI2","SlendernessNFI2","DgNFI2","DmNFI3","HmNFI3","SlendernessNFI3","DgNFI3","DmNFI4","HmNFI4","SlendernessNFI4","DgNFI4"
469,42.597746,-4.841811,"A","1",NA,NA,91,"03/13/03 00:00:00",NA,80,80,NA,29,44,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.101637661151403,0,0.554989904425846,0.737844391750564,NA,21,"pure",21,"pure",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.132034482758621,6.12068965517241,46.3567511099504,0.133652534581279,0.170625,10.3,60.3663003663004,0.17370767960728,NA,NA,NA,NA
471,42.598709,-4.780894,"A","1",NA,NA,91,"2006-03-03 00:00",NA,70,80,NA,24,23,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.431322874185285,0.47420702191097,0,0.419867242681895,0.417629534512202,NA,21,"mixed",21,"mixed",NA,NA,4,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.160333333333333,6.10416666666667,38.0717255717256,0.164006415016812,0.217695652173913,9.80434782608696,45.0369482724186,0.22344340787264,NA,NA,NA,NA
474,42.602239,-4.537199,"A","4","A","1",91,"05/22/03 00:00:00","2019-03-31T22:00:00Z",70,50,50,19,14,25,0,0,0,9.88591539835673,10.101252007236,11.9556180065286,39.5742441573498,29.9096559646762,22.3878800630088,0,0.336835234226646,0.291067124703616,0.314981604448671,0.716798612614047,1.16043142286909,21,"pure",43,"mixed",43,"mixed",3,"Uneven-aged",5,"Uneven-aged",4,"Uneven-aged",0.166105263157895,9.36842105263158,56.4005069708492,0.16808370408504,0.15,8.35714285714286,55.7142857142857,0.163716981403885,0.1724,9.45999989509583,54.8723891826904,0.187380148361559
476,42.590271,-4.744092,"A","1","A","4",91,"2006-09-03 00:00","2019-05-09T22:00:00Z",60,70,70,24,45,31,0,0,0,10,13.4680747750053,17.7097027995873,40.9190071538313,25.0146276281023,25.4654161995337,0.676433133181481,1.11419080387704,0.690419597280215,0.473813570655453,0.846411613561531,0.527110881598659,25,"mixed",25,"mixed",25,"mixed",4,"Uneven-aged",7,"Uneven-aged",3,"Uneven-aged",0.209458333333333,9.625,45.9518599562363,0.214257876167949,0.245344444444444,13.9555555555556,56.8814818169467,0.251748584901683,0.258193548387097,16.4903227283109,63.8680665389351,0.260966565649887
477,42.590639,-4.719727,"A","1",NA,NA,91,"2006-09-03 00:00",NA,80,80,NA,17,51,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.449147569303676,0.94890225225896,NA,25,"pure",25,"pure",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.0962058823529412,4.52941176470588,47.0804035463161,0.0974336123908449,0.147637254901961,8.06862745098039,54.651703300352,0.149341085451799,NA,NA,NA,NA
480,42.593073,-4.549162,"A","1",NA,NA,91,"05/22/03 00:00:00",NA,80,80,NA,18,25,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.16355360010014,0.0859154683538179,0,0.380082001263708,0.564654728000853,NA,21,"pure",21,"pure",NA,NA,4,"Uneven-aged",6,"Uneven-aged",1,"Even-aged",0.165861111111111,7.22222222222222,43.5437950092112,0.17091424912966,0.21134,10.12,47.8849247657803,0.218271092909712,NA,NA,NA,NA
481,42.593237,-4.536978,"A","1",NA,NA,91,"05/21/03 00:00:00",NA,60,70,NA,5,9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,0.665780859136029,0,0.128933599389735,0.223629034824398,NA,21,"mixed",21,"mixed",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.1684,7.1,42.1615201900238,0.173147047332607,0.235888888888889,9.27777777777778,39.3311351860575,0.242930259768336,NA,NA,NA,NA
483,42.58407,-4.548939,"A","4",NA,NA,91,"05/21/03 00:00:00",NA,80,80,NA,4,34,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.455547994382489,0,0.108982696574374,0.754692912949977,NA,25,"pure",25,"mixed",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.102125,4.75,46.5116279069767,0.106714279737999,0.153794117647059,8.35294117647059,54.3124880474278,0.161209582257894,NA,NA,NA,NA
484,42.584234,-4.536757,"A","1",NA,NA,91,"05/21/03 00:00:00",NA,70,80,NA,27,36,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.347408929876941,0.303582966885089,0,0.538243936344365,0.546541502096919,NA,21,"pure",21,"pure",NA,NA,4,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.169407407407407,9.42592592592593,55.6405771753389,0.176082051580758,0.233305555555556,12.4027777777778,53.1610906060245,0.237046819097925,NA,NA,NA,NA
485,42.574736,-4.573077,NA,NA,NA,NA,91,"05/29/03 00:00:00",NA,80,80,NA,32,39,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.688453971706059,0,0,0.516479048051232,NA,NA,21,"mixed",NA,NA,NA,NA,5,"Uneven-aged",1,"Even-aged",1,"Even-aged",0.2209375,10.4375,47.2418670438472,0.228069787839161,0.261525641025641,13.2179487179487,50.5416932202559,0.27101025385086,NA,NA,NA,NA
488,42.575395,-4.524355,"A","4","A","4",91,"05/14/03 00:00:00","2019-05-19T22:00:00Z",85,80,75,13,31,31,0,0,0,6,10.8938967046054,15.119968811893,52.4500778273681,27.2058612704231,22.6670205028419,0,0,0.837901458992734,0.335204633779228,0.685755362946951,0.728936017653946,25,"pure",25,"pure",25,"pure",2,"Even-aged",4,"Uneven-aged",6,"Uneven-aged",0.116115384615385,5.34615384615385,46.0417356740643,0.118058574119277,0.167064516129032,9.50322580645161,56.8835682564202,0.171126061814845,0.216967741935484,13.7774194132897,63.4998515926228,0.221989682991888
489,42.563634,-4.718985,NA,NA,NA,NA,91,"05/27/03 00:00:00",NA,80,85,NA,17,42,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.40671639570121,NA,NA,25,"pure",NA,NA,NA,NA,2,"Even-aged",1,"Even-aged",1,"Even-aged",0.122705882352941,5.05882352941176,41.2272291466922,0.124258033235399,0.172190476190476,8.22619047619048,47.7737831858407,0.174227546889802,NA,NA,NA,NA
491,42.5659,-4.560672,"A","4",NA,NA,91,"05/29/03 00:00:00",NA,80,70,NA,32,25,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.689823526813932,0.597474465766489,0,0.627376447695978,0.439530435355163,NA,21,"mixed",21,"mixed",NA,NA,4,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.1965625,9.484375,48.2511923688394,0.200675967046381,0.22138,10.74,48.513867558045,0.223342405288382,NA,NA,NA,NA
492,42.56623,-4.536315,"A","4","A","1",91,"05/14/03 00:00:00","2019-06-02T22:00:00Z",60,70,70,2,15,23,0,0,1,4.45492965855137,7.40845056908105,12.4179033270921,184.210764757429,45.2216101797751,24.8595550553953,0,0.543272781336901,0.690296482093293,0.0485910419173812,0.458675478856428,0.767097327655625,25,"pure",25,"mixed",25,"mixed",2,"Even-aged",2,"Even-aged",4,"Uneven-aged",0.11125,5,44.9438202247191,0.117006944238366,0.129,7.06666666666667,54.7803617571059,0.131668016870714,0.157217391304348,9.69130445563274,61.6426998007613,0.163940604302688
493,42.566392,-4.524136,"A","4",NA,NA,91,"03/20/03 00:00:00",NA,80,85,NA,2,28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.369354785394894,0,0.0681480122352009,0.723937374191085,NA,25,"pure",25,"pure",NA,NA,1,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.10775,4.25,39.4431554524362,0.107785087094644,0.162017857142857,8.43928571428571,52.0886145707043,0.166739290724858,NA,NA,NA,NA
496,42.55739,-4.523917,"A","4","A","1",91,"03/20/03 00:00:00","2019-06-03T22:00:00Z",90,85,85,5,17,26,0,0,0,5.6591549430919,9.52566518881444,13.0721123611348,86.6613113100096,44.9902060216822,32.8842158009549,0.598269588585257,0,0,0.121343983010614,0.345336549538739,0.518461096100821,25,"mixed",25,"pure",25,"pure",2,"Even-aged",4,"Uneven-aged",4,"Uneven-aged",0.1111,5.2,46.8046804680468,0.112462660470042,0.172647058823529,8.23529411764706,47.7001703577513,0.176716789042275,0.223711538461538,12.0153846007127,53.7092752718182,0.228494129700726
497,42.545263,-4.742838,"A","4","A","1",91,"06/18/03 00:00:00","2019-04-07T22:00:00Z",90,90,90,24,22,27,0,0,0,13.0707355302631,13.9397746003165,16.0820533824026,26.0699068912165,24.2390929140883,18.3674467837901,0.619364954170494,0.563198388143235,0.344386208765827,0.590387831990719,0.752577305801803,1.13968535576262,21,"mixed",21,"mixed",43,"mixed",5,"Uneven-aged",7,"Uneven-aged",9,"Uneven-aged",0.237708333333333,11.625,48.9044697633655,0.250676293587301,0.233613636363636,12.2954545454545,52.6315789473684,0.259990449999436,0.225888888888889,11.6370370123122,51.516641963015,0.26529522339378
498,42.545448,-4.730665,"A","1",NA,NA,91,"06/18/03 00:00:00",NA,90,80,NA,26,33,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.671111562650628,0.639338444776287,0,0.395348022028452,0.668503285975104,NA,21,"mixed",21,"mixed",NA,NA,5,"Uneven-aged",8,"Uneven-aged",1,"Even-aged",0.242019230769231,11.2115384615385,46.3249900675407,0.24634483726304,0.269454545454545,13.6969696969697,50.8322087269456,0.277623327768421,NA,NA,NA,NA
500,42.548225,-4.535873,"A","4",NA,NA,91,"2005-07-03 00:00",NA,80,85,NA,1,34,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0209052690834079,0.712273642535729,NA,25,"pure",25,"pure",NA,NA,1,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.0795,4.5,56.6037735849057,0.0795,0.153926470588235,9.85294117647059,64.0107002961689,0.157592806457207,NA,NA,NA,NA
501,42.548387,-4.523698,"A","1",NA,NA,91,"2005-07-03 00:00",NA,90,90,NA,4,19,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.154019638812091,0.116337409451792,0,0.105493157211586,0.34773949559439,NA,25,"mixed",25,"mixed",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.143125,5.5,38.4279475982533,0.16336366640107,0.181342105263158,9.08421052631579,50.0943259323756,0.190576100285424,NA,NA,NA,NA
503,42.539222,-4.535652,"A","4","A","4",91,"2005-07-03 00:00","2019-06-19T22:00:00Z",90,80,90,4,28,38,0,0,0,5,9,12.6671361818819,91.7501112214661,25.4859793694126,22.4121140448786,0,0,0,0.110391903416744,0.748442991712731,0.799533775487678,25,"pure",25,"pure",25,"pure",1,"Even-aged",3,"Uneven-aged",4,"Uneven-aged",0.093625,4.125,44.0587449933244,0.0945181860807749,0.128803571428571,7.21428571428571,56.009981976986,0.131308150383527,0.174421052631579,11.1657894787035,64.0162945369243,0.178472281498158
507,42.516541,-4.851597,"A","4",NA,NA,91,"2006-03-03 00:00",NA,80,70,NA,12,34,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.289981027397351,0.795027542671875,NA,25,"pure",25,"pure",NA,NA,2,"Even-aged",5,"Uneven-aged",1,"Even-aged",0.1225,4.54166666666667,37.0748299319728,0.124525432475994,0.196308823529412,8.61764705882353,43.8984193572552,0.20261403833252,NA,NA,NA,NA
509,42.50754,-4.851331,"A","4","A","1",91,"2006-04-03 00:00","2019-03-07T23:00:00Z",70,70,70,9,28,25,0,0,0,5.1591549430919,9.71705787894774,12.3688752090144,61.9154617283213,41.4285543602147,41.9724730969944,0,0.176682938153109,0.19372138799364,0.27020746317055,0.525596953385965,0.504948671586826,25,"pure",25,"pure",25,"pure",2,"Even-aged",3,"Uneven-aged",6,"Uneven-aged",0.103777777777778,4.22222222222222,40.6852248394004,0.105159138663477,0.211053571428571,8.82142857142857,41.7971063541755,0.214444485823254,0.2852,11.5200000762939,40.3927071398806,0.290900429700611
511,42.509806,-4.705337,NA,NA,NA,NA,91,"04/14/03 00:00:00",NA,60,30,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.03829152953444,NA,NA,43,"pure",NA,NA,NA,NA,1,"Even-aged",1,"Even-aged",1,"Even-aged",0.166,5.5,33.1325301204819,0.166,NA,NA,NA,NA,NA,NA,NA,NA
513,42.511213,-4.607999,"A","4","A","1",91,"03/17/03 00:00:00","2019-06-05T22:00:00Z",70,70,70,29,41,33,0,0,0,6.36338022763242,11.0707355302631,14.037183082692,34.9698292781868,25.0831765603773,27.5930391244427,0.700346340333699,0.916757966956042,0.383932582969159,0.698446143900677,0.721755156209982,0.654663402990286,25,"mixed",21,"mixed",25,"pure",3,"Uneven-aged",5,"Uneven-aged",5,"Uneven-aged",0.12598275862069,5.62068965517241,44.6147529765978,0.130251712544172,0.170841463414634,9.63414634146342,56.3923192233564,0.175849107295389,0.230863636363636,12.6939393534805,54.9845768412228,0.235071475268371
515,42.51143902,-4.58340482,NA,NA,"A","1",91,"2006-05-03 00:00","2019-06-19T22:00:00Z",80,50,50,1,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.112341859669537,NA,NA,NA,NA,43,"pure",1,"Even-aged",1,"Even-aged",1,"Even-aged",NA,NA,NA,NA,NA,NA,NA,NA,0.08875,5.10000014305114,57.4647903442383,0.0888517022909522
517,42.502717,-4.57127,"A","1",NA,NA,91,"2006-09-03 00:00",NA,60,70,NA,5,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.06540411385033,0.347168531912432,NA,25,"pure",25,"pure",NA,NA,1,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.1405,5.7,40.5693950177936,0.140804296809437,0.1711875,7.53125,43.9941584519898,0.17339820500801,NA,NA,NA,NA
518,42.657522,-4.440955,"A","1",NA,NA,91,"03/26/03 00:00:00",NA,80,75,NA,33,21,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47355966156993,0.438306903217433,NA,26,"pure",26,"pure",NA,NA,3,"Uneven-aged",3,"Uneven-aged",1,"Even-aged",0.257424242424242,8.89393939393939,34.5497351383167,0.258592841308025,0.332928571428571,11.6190476190476,34.8995208467425,0.334222676697808,NA,NA,NA,NA
520,42.657827,-4.416561,"A","4C","A","1",91,"03/26/03 00:00:00","2019-06-26T22:00:00Z",50,70,70,1,1,8,NA,0,1,NA,5.5,6.77211267633987,NA,166.817401395093,54.1925705059464,0,0,0.439669879401344,NA,0.0437128058457492,0.438026022024859,NA,NA,43,"pure",43,"mixed",1,"Even-aged",1,"Even-aged",2,"Even-aged",NA,NA,NA,NA,0.076,5.5,72.3684210526316,0.076,0.0928125,6.0625,65.3198653198653,0.0959412254976973
521,42.638734,-4.501507,"A","1",NA,NA,91,"04/24/03 00:00:00",NA,85,70,NA,40,25,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.171269374058809,0,0.709460058953514,0.553775411313896,NA,26,"pure",26,"pure",NA,NA,5,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.2941875,12.325,41.8950499256427,0.296263660022622,0.3587,14.16,39.4758851407862,0.360490845930933,NA,NA,NA,NA
523,42.63931106,-4.4647083,NA,NA,"A","1",91,"04/14/03 00:00:00","2019-06-25T22:00:00Z",65,50,50,1,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.139668999572576,NA,NA,NA,NA,43,"pure",1,"Even-aged",1,"Even-aged",2,"Even-aged",NA,NA,NA,NA,NA,NA,NA,NA,0.119333333333333,5.80000003178914,48.6033522216967,0.121737422348266
524,42.630048,-4.476907,"A","3E","A","1",91,"2005-06-03 00:00","2019-05-23T22:00:00Z",90,85,85,40,35,27,0,0,0,10.9951487118415,13.7829421210523,9.88587040765887,35.8545024481634,22.8324779642503,20.4581489903986,0,0,0.343902110720073,0.70072312367249,0.5839620675275,1.59549069112114,26,"pure",43,"pure",43,"indefined",4,"Uneven-aged",2,"Even-aged",4,"Uneven-aged",0.2616875,10.075,38.5001194172439,0.264921910664256,0.256942857142857,10.7142857142857,41.6990992994551,0.279714241937834,0.135351851851852,8.27148147865578,61.1109590706543,0.165741571485607
526,42.621202,-4.464505,NA,NA,NA,NA,91,"03/14/03 00:00:00",NA,50,70,NA,6,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.183997115553945,NA,NA,43,"pure",NA,NA,NA,NA,1,"Even-aged",1,"Even-aged",1,"Even-aged",0.143916666666667,6.16666666666667,42.8488708743486,0.144550308428127,0.1665,7.85714285714286,47.1900471900472,0.16709332294089,NA,NA,NA,NA
531,42.584559,-4.512392,"A","1",NA,NA,91,"2004-01-03 00:00",NA,60,50,NA,2,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.963674258357147,0,0.0344500291557125,0.144872321966844,NA,26,"pure",26,"mixed",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.17875,5.75,32.1678321678322,0.178917928112305,0.230857142857143,7.85714285714286,34.0346534653465,0.240477798203018,NA,NA,NA,NA
535,42.576033,-4.475632,"A","1",NA,NA,91,"04/30/03 00:00:00",NA,35,70,NA,6,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.132115433913282,1.42113111495188,NA,26,"pure",26,"pure",NA,NA,3,"Uneven-aged",7,"Uneven-aged",1,"Even-aged",0.34425,10.75,31.2273057371097,0.345587603462084,0.31565,11.125,35.2447330904483,0.364506961524742,NA,NA,NA,NA
538,42.576801,-4.414725,"A","1",NA,NA,91,"2005-09-03 00:00",NA,80,85,NA,27,27,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.112475751573475,0,0,0.506387800887897,0.543336317298572,NA,25,"pure",25,"pure",NA,NA,4,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.220055555555556,9.37037037037037,42.5818396027939,0.223774708960531,0.279222222222222,12.7962962962963,45.8283591988327,0.281448633560963,NA,NA,NA,NA
540,42.56703,-4.475419,"A","4","A","1",91,"04/29/03 00:00:00","2019-04-16T22:00:00Z",80,60,80,44,36,43,0,0,0,8.99514871184145,11.9292644697369,13.8995154580365,29.4447335496287,31.9204083940544,28.5917455375144,0.202083206928427,0.571932085152633,0.797680243832861,0.883598339187871,0.742895796416451,0.85135795919565,26,"pure",26,"mixed",26,"mixed",5,"Uneven-aged",6,"Uneven-aged",7,"Uneven-aged",0.178227272727273,7.15909090909091,40.168324407039,0.186288998357635,0.259486111111111,10.7083333333333,41.2674623989723,0.265539008956834,0.299755813953488,12.3534883676573,41.2118390790384,0.308049858166302
541,42.567186,-4.46324,"A","4","A","1",91,"04/29/03 00:00:00","2019-04-28T22:00:00Z",75,70,65,43,29,16,0,0,0,8.42441318157839,12.2683882565766,13.1095351992502,37.6025785961129,39.974473372849,52.5394398289429,0.0704029432714621,0,0.406574303841717,0.781012416556575,0.503871189763313,0.334269544420138,26,"pure",26,"pure",26,"pure",4,"Uneven-aged",5,"Uneven-aged",7,"Uneven-aged",0.208627906976744,7.30232558139535,35.0016720543975,0.212785676646823,0.278706896551724,10.9827586206897,39.4061243427157,0.283166896686937,0.32753125,12.8249999284744,39.1565688112948,0.335887792834155
543,42.567647,-4.426701,"A","1",NA,NA,91,"2005-08-03 00:00",NA,90,80,NA,35,36,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.633196003002028,0.804534073691233,0,0.762767631037449,0.785668981601247,NA,25,"pure",25,"indefined",NA,NA,4,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.183614285714286,10.2571428571429,55.8624445654711,0.187856879413178,0.248402777777778,13.625,54.8504333240145,0.25364732460205,NA,NA,NA,NA
544,42.567948,-4.402342,"A","1",NA,NA,91,"2005-07-03 00:00",NA,80,75,NA,38,27,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.622152039279468,0.692849711251923,0,0.678419940180183,0.50790111170531,NA,26,"mixed",26,"mixed",NA,NA,6,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.212921052631579,9.94736842105263,46.7185761957731,0.220463656152688,0.282296296296296,13.6666666666667,48.412490160063,0.288405385987618,NA,NA,NA,NA
545,42.568096,-4.390162,"A","4","A","1",91,"2005-07-03 00:00","2019-04-28T22:00:00Z",70,70,70,31,25,16,0,0,0,10.7025040144721,13.5097025763171,16.6937716401243,38.9950200016071,39.7662572523857,53.215127282137,0.687786473923505,0.648907997354762,0.621086374555245,0.547755209955687,0.561862999898971,0.299989600251227,26,"mixed",26,"mixed",26,"mixed",5,"Uneven-aged",5,"Uneven-aged",4,"Uneven-aged",0.238032258064516,10.0161290322581,42.0788724759453,0.243292138212744,0.33212,13.38,40.2866433819101,0.335789279161798,0.4333125,16.7249999642372,38.598009437155,0.437603202113513
547,42.557551,-4.51174,"A","4","A","1",91,"2006-12-03 00:00","2019-05-30T22:00:00Z",45,70,80,1,24,37,NA,0,1,NA,9.07073553026306,11.507761927987,NA,41.5836853058059,27.3914105604891,0,0.533598898212576,0.65417566426119,NA,0.85289626979188,1.49230058138738,NA,NA,25,"mixed",25,"mixed",1,"Even-aged",6,"Uneven-aged",7,"Uneven-aged",NA,NA,NA,NA,0.197958333333333,7.925,40.0336771206062,0.2071289352875,0.228216216216216,10.6540540360116,46.6840359228361,0.236506613815298
548,42.557711,-4.499562,"A","1",NA,NA,91,"2006-12-03 00:00",NA,75,75,NA,10,30,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1.18826065270981,1.34197906122639,0,0.199131984740896,0.66759999212675,NA,21,"mixed",21,"mixed",NA,NA,2,"Even-aged",6,"Uneven-aged",1,"Even-aged",0.1248,5.65,45.2724358974359,0.126989763366974,0.174666666666667,9.23333333333333,52.8625954198473,0.183731144157253,NA,NA,NA,NA
550,42.548549,-4.511522,"A","1",NA,NA,91,"06/16/03 00:00:00",NA,60,80,NA,6,29,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.291458618560436,0,0.15149347826942,0.586378311340521,NA,25,"pure",25,"pure",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.136,6.08333333333333,44.7303921568627,0.137723152253594,0.182534482758621,9.56896551724138,52.4227826579768,0.186590206528676,NA,NA,NA,NA
552,42.549181,-4.462819,"A","4",NA,NA,91,"03/26/03 00:00:00",NA,80,45,NA,24,3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.49477569157626,0.178363025178823,NA,43,"pure",43,"pure",NA,NA,2,"Even-aged",1,"Even-aged",1,"Even-aged",0.101125,7.39583333333333,73.135558302431,0.10297795071438,0.0918333333333333,5,54.4464609800363,0.0920529738791746,NA,NA,NA,NA
554,42.530543,-4.511088,"A","1",NA,NA,91,"04/23/03 00:00:00",NA,75,80,NA,14,25,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.223715062057263,0.291897924233589,0,0.253362664385065,0.567410718473591,NA,25,"mixed",25,"pure",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.152607142857143,6.39285714285714,41.8909431312895,0.154217321150567,0.18304,9.38,51.2456293706294,0.188138140737066,NA,NA,NA,NA
558,42.512698,-4.498485,NA,NA,"A","1",91,"03/27/03 00:00:00","2019-04-10T22:00:00Z",55,40,50,15,NA,4,0,NA,0,NA,NA,NA,NA,NA,NA,0.969385634841007,0,0,0.430951425005749,NA,0.10208096853515,26,"mixed",NA,NA,25,"pure",4,"Uneven-aged",1,"Even-aged",1,"Even-aged",0.164333333333333,6.8,41.3793103448276,0.168636097361548,NA,NA,NA,NA,0.09,3.77499997615814,41.9444441795349,0.0900187480472818
559,42.512856,-4.486317,"A","1","A","4",91,"03/27/03 00:00:00","2019-04-10T22:00:00Z",75,75,60,10,22,17,0,0,0,6.5,9.22190916710629,11.9990297386671,64.7665407731145,36.2618369546471,34.0073947074479,1.17850528217538,1.10529057808414,0.693086800163413,0.258015356388756,0.55795919257173,0.505603072444182,25,"mixed",25,"mixed",25,"mixed",2,"Even-aged",5,"Uneven-aged",5,"Uneven-aged",0.1239,5.8,46.8119451170299,0.12619231355356,0.181318181818182,8.75,48.257708698922,0.190115873757415,0.189235294117647,10.4294117759256,55.1134598043938,0.197752742228328
560,42.513014,-4.474148,"A","4C","A","1",91,"03/31/03 00:00:00","2019-05-05T22:00:00Z",50,65,85,1,15,29,NA,0,0,NA,5.1591549430919,8.00507076760823,NA,72.6022106909162,33.4364242090621,0,0.679193265991526,0.66550354401349,NA,0.694426858471785,1.56448246837593,NA,NA,25,"mixed",25,"mixed",1,"Even-aged",3,"Uneven-aged",3,"Uneven-aged",NA,NA,NA,NA,0.129733333333333,5.1,39.311408016444,0.131317807880983,0.151120689655172,6.52758622991628,43.194523826029,0.154914409071368
562,42.515217,-4.291605,"A","4","A","1",91,"03/13/03 00:00:00","2019-03-14T23:00:00Z",70,85,85,1,1,12,0,0,0,4,8,7.83759028144695,229.377529999079,229.373926918253,36.3678990906344,0,0,0,0.0503511695384905,0.0473593426773899,0.895879363391936,43,"pure",43,"pure",43,"pure",1,"Even-aged",1,"Even-aged",3,"Uneven-aged",0.083,4,48.1927710843373,0.083,0.1895,8,42.2163588390501,0.1895,0.107416666666667,7.25833340485891,67.5717617209518,0.116247401404648
563,42.503536,-4.510437,NA,NA,NA,NA,91,"06/16/03 00:00:00",NA,90,15,NA,32,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.160678388718825,0,0,0.776302023588638,NA,NA,25,"pure",NA,NA,NA,NA,3,"Uneven-aged",1,"Even-aged",1,"Even-aged",0.150890625,7.46875,49.4977736357047,0.154923746364139,NA,NA,NA,NA,NA,NA,NA,NA
564,42.503695,-4.49827,NA,NA,NA,NA,91,"03/31/03 00:00:00",NA,80,35,NA,28,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.893372698001537,0,0,0.730707697206882,NA,NA,26,"mixed",NA,NA,NA,NA,3,"Uneven-aged",1,"Even-aged",1,"Even-aged",0.135964285714286,5.82142857142857,42.815865510901,0.138911135519902,NA,NA,NA,NA,NA,NA,NA,NA
566,42.480141,-4.874855,"A","4",NA,NA,91,"2006-11-03 00:00",NA,20,65,NA,1,20,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.409808664162916,NA,NA,NA,25,"pure",NA,NA,1,"Even-aged",3,"Uneven-aged",1,"Even-aged",NA,NA,NA,NA,0.16925,7.45,44.0177252584934,0.17069958992335,NA,NA,NA,NA
567,42.480339,-4.862695,"A","1",NA,NA,91,"2005-12-03 00:00",NA,60,65,NA,2,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0499047885229718,0.446646175859024,NA,25,"pure",25,"pure",NA,NA,1,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.08875,3,33.8028169014085,0.0887672518443598,0.153,7.675,50.1633986928105,0.155883770803763,NA,NA,NA,NA
